1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-0.0025842,0.0114323,0.0349227,0.0638733,0.0959151,0.129866,0.164331,0.199863,0.244143,0.282327,0.335063,0.398158,0.473082,0.562769,0.674744,0.831795,1.04368,1.29812
-0.00350083,0.00374757,0.0161121,0.0318928,0.04948,0.0685214,0.0876502,0.109049,0.126533,0.154232,0.186389,0.225549,0.273478,0.343178,0.404251,0.498041,0.683117,0.878141
-0.000564726,0.0262344,0.0673179,0.113008,0.16213,0.210943,0.268353,0.313966,0.374841,0.438973,0.492502,0.570369,0.663797,0.77462,0.934746,1.068,1.31544,1.61969
-0.00275764,0.0113652,0.035075,0.0638299,0.0956179,0.129483,0.164454,0.204388,0.236152,0.282783,0.333159,0.393227,0.464056,0.548318,0.660749,0.791435,0.964927,1.18757
-0.00166004,0.018685,0.0498094,0.0850079,0.122253,0.162529,0.198453,0.235192,0.277809,0.325108,0.37932,0.443906,0.521264,0.615768,0.731181,0.917228,1.12824,1.41152
-0.0035977,0.00391989,0.01686,0.0334123,0.0519613,0.0721356,0.0935239,0.116448,0.136873,0.165749,0.201467,0.245151,0.299214,0.371136,0.47001,0.598759,0.770307,0.993057
-0.000710987,0.0274799,0.0707895,0.119084,0.172616,0.229528,0.291219,0.350375,0.41866,0.497445,0.56113,0.65363,0.762986,0.892682,1.08226,1.26454,1.43956,1.82319
-0.00262939,0.0104308,0.0325088,0.0587502,0.0870763,0.114988,0.145394,0.176747,0.203594,0.241278,0.284509,0.335722,0.396607,0.470019,0.575349,0.701193,0.861435,1.07523
-0.00442294,-0.000739627,0.00518128,0.0141562,0.0258235,0.0391591,0.0568706,0.0761359,0.101116,0.126087,0.163396,0.210337,0.269404,0.351476,0.45941,0.557977,0.815322,1.0758
-0.00256466,0.0111458,0.0341714,0.062304,0.092808,0.125594,0.158662,0.19711,0.22793,0.269548,0.318888,0.376645,0.445004,0.526785,0.623703,0.76908,0.935848,1.15481
-0.00164005,0.0191498,0.0517493,0.0894169,0.13011,0.17308,0.215813,0.266029,0.31799,0.360132,0.421143,0.492002,0.575454,0.672316,0.802831,0.934625,1.13918,1.38872
-0.00045575,0.0275193,0.0691251,0.115021,0.165544,0.21908,0.271805,0.330376,0.386845,0.43966,0.514843,0.601994,0.692826,0.830205,0.969456,1.11844,1.31017,1.67711
-0.00464702,-0.000607074,0.00520019,0.0142712,0.026294,0.0396193,0.0569572,0.077716,0.102576,0.127708,0.16461,0.210386,0.267193,0.343622,0.451963,0.592911,0.770218,1.00298
-0.00164105,0.0191963,0.0531446,0.0928903,0.135968,0.182248,0.23146,0.277442,0.338093,0.387455,0.476323,0.531329,0.623997,0.734186,0.888103,1.03846,1.20509,1.54043
-0.000570068,0.0270809,0.0690539,0.116854,0.167529,0.220966,0.267174,0.334947,0.394346,0.446093,0.522527,0.599085,0.691956,0.803562,0.935829,1.09135,1.3092,1.55445
-0.00340852,0.004709,0.0195657,0.0392479,0.0624394,0.0877686,0.116263,0.142331,0.179327,0.221198,0.270014,0.328612,0.399752,0.485787,0.603578,0.753323,0.943694,1.18609
-0.00354808,0.00366665,0.0160092,0.0316251,0.0488589,0.0667758,0.0864823,0.106125,0.130491,0.148456,0.180402,0.219428,0.267577,0.33697,0.39964,0.546422,0.7125,0.926462
-0.000764786,0.0269936,0.0683958,0.112601,0.160966,0.211837,0.265224,0.318844,0.375874,0.448904,0.503899,0.584434,0.681556,0.824449,0.956094,1.11705,1.28128,1.6347
-0.000891439,0.0273938,0.0687195,0.113749,0.164755,0.219238,0.271308,0.330366,0.389234,0.46699,0.518455,0.602879,0.702328,0.821466,0.962398,1.14324,1.40527,1.7098
-0.0027089,0.0116707,0.0356975,0.0654763,0.0985706,0.133243,0.170155,0.212081,0.257971,0.294206,0.349229,0.413351,0.487905,0.577171,0.697931,0.827692,1.00705,1.23765
-0.00250442,0.0116975,0.0357627,0.0650985,0.0981771,0.133778,0.171359,0.205371,0.261025,0.299272,0.357535,0.427305,0.511113,0.61262,0.740488,0.92884,1.16568,1.46019
-0.000562367,0.0262397,0.0673737,0.112936,0.159989,0.208917,0.256445,0.307874,0.359989,0.425658,0.467978,0.538524,0.621991,0.72059,0.838167,0.990044,1.19752,1.4572
-0.000533325,0.0270745,0.0691998,0.11701,0.166045,0.218281,0.268353,0.329408,0.380322,0.438648,0.509227,0.586461,0.675431,0.780872,0.908757,1.06065,1.25628,1.49988
-0.000564306,0.0274995,0.0707517,0.120126,0.173077,0.229637,0.287001,0.349096,0.406758,0.492644,0.54994,0.640219,0.746038,0.872209,1.0271,1.23063,1.47363,1.78419
-0.000392749,0.0274203,0.0706349,0.11816,0.171587,0.228391,0.28695,0.345954,0.413555,0.484439,0.550385,0.63972,0.745172,0.868613,1.04376,1.22498,1.38658,1.75187
-0.00269345,0.010558,0.0324887,0.0587484,0.0869271,0.116179,0.14463,0.176608,0.205648,0.244901,0.288546,0.342304,0.40723,0.485623,0.586793,0.738943,0.922758,1.15827
-0.00335911,0.0042878,0.0178521,0.0356207,0.0561034,0.0778781,0.102413,0.129484,0.153541,0.18949,0.231027,0.28156,0.34381,0.434645,0.533089,0.628679,0.858234,1.09723
-0.00175667,0.0184519,0.0495546,0.0856275,0.123668,0.163504,0.203431,0.243526,0.279172,0.326775,0.380905,0.444286,0.515363,0.625279,0.707698,0.830295,1.00885,1.25198
-0.00152424,0.0194889,0.0519725,0.0914986,0.13387,0.17776,0.223878,0.277206,0.329973,0.375774,0.440073,0.515405,0.603763,0.709431,0.835837,1.0018,1.20059,1.45562
-0.00451323,-0.000963033,0.00449254,0.0124494,0.0228651,0.0324806,0.0487714,0.0664507,0.0867375,0.109603,0.142341,0.183418,0.236656,0.308088,0.417095,0.565291,0.750335,0.99295
-0.00462794,-0.000608453,0.0053178,0.0144994,0.0265433,0.0418674,0.0563792,0.079805,0.104768,0.130904,0.168291,0.214433,0.27154,0.350948,0.448377,0.567013,0.741393,0.955891
-0.00340869,0.00421298,0.017831,0.0355114,0.0557696,0.077917,0.101142,0.122486,0.152369,0.187197,0.228131,0.276919,0.336928,0.424371,0.517643,0.64747,0.827983,1.06278
-0.00519177,-0.00135495,0.0037265,0.0104857,0.0196924,0.0303322,0.0413382,0.0543179,0.0714396,0.0921694,0.118256,0.150823,0.19211,0.247831,0.33284,0.436938,0.579371,0.764095
-0.00250108,0.010816,0.0332372,0.0602304,0.0894267,0.11961,0.149406,0.177285,0.213007,0.251688,0.298523,0.353345,0.419782,0.501038,0.616566,0.763073,0.960495,1.20995
-0.00540366,-0.00204791,0.00225079,0.00734,0.0133695,0.0202885,0.0286209,0.0389686,0.0512998,0.068031,0.0917245,0.120203,0.159293,0.230883,0.318294,0.443072,0.614425,0.842392
-0.000574189,0.0278993,0.0710517,0.118987,0.172218,0.228645,0.290197,0.337214,0.41799,0.475294,0.55184,0.640973,0.743498,0.86244,1.00244,1.18845,1.40697,1.67419
-0.0026466,0.0113832,0.0349811,0.0640298,0.0961063,0.129137,0.168694,0.204234,0.239831,0.287049,0.342248,0.406861,0.48371,0.576632,0.697493,0.861233,1.06348,1.32091
-0.00374808,0.00436088,0.0185292,0.0370064,0.0582149,0.0816811,0.106951,0.135009,0.160742,0.195627,0.238515,0.289857,0.352486,0.443007,0.534957,0.680252,0.858183,1.10586
-0.00148803,0.0189493,0.05145,0.0891514,0.129586,0.173137,0.215243,0.261915,0.314527,0.356413,0.414351,0.484639,0.565418,0.660668,0.79294,0.913633,1.1084,1.36192
-0.00240333,0.0108078,0.0332112,0.060068,0.0891819,0.11897,0.150025,0.177868,0.214154,0.254419,0.301032,0.357025,0.424373,0.517929,0.60607,0.76635,0.965881,1.21596
-0.000459067,0.0276296,0.0706609,0.119714,0.172362,0.227839,0.290807,0.343495,0.416641,0.490126,0.560951,0.651618,0.792445,0.886279,1.07737,1.26025,1.43846,1.83075
-0.00325848,0.00474019,0.01947,0.0390067,0.0619701,0.0866731,0.115503,0.141271,0.176263,0.216738,0.265153,0.322002,0.391685,0.476415,0.584062,0.748851,0.942556,1.19295
-0.00339304,0.00451519,0.0186602,0.037261,0.0590219,0.082323,0.109454,0.133888,0.173167,0.201774,0.245464,0.298145,0.361667,0.438743,0.549754,0.674943,0.838962,1.04838
-0.00263473,0.0109202,0.0334297,0.0605854,0.0898977,0.120042,0.15151,0.181397,0.217932,0.259051,0.306598,0.363056,0.429584,0.509926,0.624488,0.75756,0.934582,1.16017
-0.00248715,0.0107217,0.0332668,0.0602948,0.0895451,0.118314,0.15055,0.183508,0.213635,0.254685,0.299525,0.353402,0.418038,0.497131,0.601453,0.735617,0.894335,1.12064
-0.00262547,0.0107858,0.0334345,0.0602908,0.0895537,0.120818,0.152036,0.187603,0.216925,0.258686,0.305889,0.362406,0.429893,0.529651,0.610564,0.73136,0.940038,1.17379
-0.000511253,0.0270865,0.0689896,0.115874,0.164465,0.216966,0.265668,0.324868,0.389391,0.444502,0.508091,0.58691,0.678658,0.783826,0.908697,1.08086,1.26886,1.51771
-0.00292156,0.010814,0.0333134,0.0601963,0.0892119,0.1191,0.149003,0.176031,0.220997,0.249952,0.294379,0.348311,0.413202,0.493908,0.58856,0.742723,0.924601,1.15909
-0.00167191,0.0194502,0.0525845,0.0907276,0.132062,0.178266,0.224788,0.272318,0.318143,0.374197,0.44076,0.516551,0.606676,0.715516,0.842591,1.00183,1.24957,1.53026
-0.000456227,0.0266112,0.0677859,0.113234,0.161597,0.21301,0.262531,0.317853,0.374318,0.426081,0.493293,0.569282,0.655584,0.757618,0.905272,1.03839,1.19465,1.44563
-0.00338088,0.00473749,0.0194547,0.0389982,0.0616787,0.08631,0.113811,0.146076,0.17222,0.211975,0.258301,0.312769,0.379604,0.461724,0.578729,0.72788,0.917687,1.15699
-0.00472063,-0.00134218,0.00300749,0.00933438,0.0165831,0.0255189,0.0371411,0.0499767,0.0651015,0.0838279,0.109704,0.142589,0.185983,0.255943,0.346105,0.464708,0.625359,0.835707
-0.00164302,0.0194316,0.0517279,0.0898845,0.130438,0.170155,0.215743,0.263282,0.304649,0.359413,0.420685,0.493786,0.58064,0.685101,0.820052,1.00281,1.23208,1.52015
-0.00332324,0.00392937,0.0169244,0.033556,0.0525386,0.0727676,0.0933971,0.117391,0.136731,0.167493,0.20414,0.247923,0.302137,0.380354,0.452355,0.593097,0.76468,1.00033
-0.00485523,-0.000945828,0.00459708,0.0128767,0.0235851,0.0355409,0.0516053,0.0702083,0.0895292,0.116124,0.149434,0.190705,0.24182,0.315057,0.401394,0.485515,0.687333,0.892215
-0.00467699,-0.0012517,0.00377337,0.0106065,0.0198413,0.0303939,0.0432639,0.0541937,0.0739557,0.0936269,0.121631,0.157547,0.205469,0.265327,0.361045,0.454081,0.645683,0.877478
-0.000495676,0.0267947,0.0688278,0.116629,0.166946,0.219423,0.269562,0.319476,0.38111,0.467723,0.512304,0.592324,0.687034,0.79975,0.937822,1.09868,1.30839,1.58245
-0.00330848,0.00394366,0.0169623,0.0336484,0.0526628,0.0716762,0.094192,0.111029,0.145393,0.166283,0.20256,0.246426,0.300204,0.377717,0.468938,0.555084,0.764637,0.982763
-0.00282821,0.0113299,0.0351352,0.0641631,0.0961168,0.131124,0.164615,0.19648,0.249267,0.286106,0.339629,0.402697,0.478442,0.56953,0.679388,0.838878,1.0351,1.27898
-0.00163248,0.0191784,0.0514649,0.0888907,0.129429,0.171649,0.215422,0.263239,0.314022,0.370863,0.413686,0.485356,0.568747,0.667553,0.800323,0.931134,1.15667,1.41756
-0.00458157,-0.000582176,0.00526913,0.0142629,0.0264726,0.0402167,0.0576195,0.0782445,0.101197,0.131025,0.168367,0.215726,0.272927,0.344354,0.461899,0.602237,0.779895,1.01381
-0.000593744,0.0270641,0.0691458,0.116316,0.168029,0.22317,0.281562,0.335792,0.402554,0.473786,0.548328,0.620888,0.719154,0.833181,1.00457,1.16512,1.35779,1.54425
-0.00149421,0.0189943,0.0505327,0.0889536,0.128675,0.168469,0.213905,0.262381,0.314178,0.352572,0.413644,0.484064,0.56838,0.668511,0.807384,0.960461,1.18543,1.45561
-0.00349575,0.00394524,0.0169411,0.0336315,0.0506156,0.0722374,0.0931946,0.117715,0.137566,0.16646,0.201621,0.244043,0.29585,0.362029,0.461087,0.575771,0.737506,0.942499
-0.00149626,0.0193827,0.0515818,0.0899234,0.13222,0.177208,0.222727,0.274387,0.329733,0.376705,0.445526,0.52457,0.640776,0.75167,0.887744,1.02218,1.21745,1.59325
-0.000596275,0.0274376,0.0694212,0.116894,0.165113,0.216956,0.27379,0.320908,0.385016,0.455795,0.506915,0.586321,0.678365,0.785064,0.912571,1.06895,1.2771,1.54114
-0.00481548,-0.00153895,0.00280427,0.00922935,0.0169829,0.0251397,0.0365414,0.0477465,0.0642035,0.0847458,0.11135,0.145408,0.189807,0.273361,0.375008,0.512407,0.696427,0.94415
-0.00273904,0.0116895,0.0360955,0.0655401,0.0990593,0.134513,0.174583,0.217355,0.265406,0.307843,0.370804,0.462014,0.527601,0.635532,0.792569,0.919701,1.20168,1.51029
-0.00249625,0.0107808,0.0332995,0.0603723,0.0892291,0.119949,0.152458,0.187586,0.215712,0.256494,0.304853,0.362721,0.432723,0.517824,0.622779,0.797017,1.00012,1.25543
-0.000555671,0.0271546,0.0686557,0.112666,0.163939,0.217699,0.26978,0.326684,0.388067,0.438343,0.504098,0.580716,0.667454,0.770202,0.891993,1.03628,1.22437,1.45933
-0.00283271,0.0113708,0.0348386,0.0640667,0.0963378,0.130938,0.169028,0.204249,0.241172,0.29129,0.346426,0.412557,0.490902,0.585369,0.722645,0.865748,1.00777,1.31966
-0.00159811,0.0189017,0.0503081,0.0875391,0.126871,0.167148,0.20958,0.253705,0.304346,0.345422,0.403265,0.473406,0.556605,0.656055,0.779728,0.96035,1.17865,1.45561
-0.00156825,0.0193428,0.0518165,0.0906268,0.13203,0.176336,0.22095,0.272991,0.327815,0.373806,0.438421,0.516638,0.606434,0.714329,0.847526,1.01214,1.26207,1.55213
-0.00480054,-0.0015036,0.00294668,0.00892012,0.0161538,0.0247548,0.0350466,0.0472528,0.0597705,0.0787607,0.102977,0.134148,0.175807,0.225611,0.336561,0.458488,0.623581,0.844922
-0.00254725,0.0110308,0.0341992,0.0622814,0.0928137,0.125301,0.158534,0.1959,0.231021,0.271487,0.323254,0.383375,0.45523,0.542698,0.665137,0.805063,1.00424,1.24739
-0.00473962,-0.000730542,0.00526582,0.0143029,0.0262041,0.0406566,0.0563786,0.0773221,0.0979716,0.127429,0.162786,0.206418,0.260314,0.328646,0.432309,0.556626,0.717518,0.924608
-0.00296922,0.0108996,0.0333587,0.0602566,0.0887671,0.118965,0.151161,0.179963,0.213752,0.253994,0.300115,0.354223,0.418974,0.498339,0.610005,0.74294,0.921873,1.14493
-0.00354412,0.00364101,0.0161076,0.0318809,0.0493839,0.0687358,0.0851232,0.109443,0.127098,0.155884,0.190766,0.233486,0.286929,0.363273,0.434101,0.598638,0.790007,1.03024
-0.000733283,0.0273937,0.0710826,0.120078,0.17351,0.231031,0.292236,0.348799,0.40553,0.484513,0.565498,0.658653,0.766829,0.895717,1.04693,1.23018,1.50048,1.81912
-0.00178706,0.0194171,0.0528663,0.0911612,0.132925,0.177562,0.225493,0.261971,0.328502,0.370352,0.434887,0.509678,0.595798,0.697971,0.818769,0.966701,1.18304,1.44122
-0.00052796,0.0270679,0.066714,0.110926,0.157914,0.206642,0.256657,0.30492,0.362903,0.411034,0.476873,0.550234,0.637977,0.769081,0.891881,1.03938,1.18903,1.52229
-0.00165241,0.0190146,0.0512826,0.0890639,0.129378,0.168388,0.218422,0.259512,0.311608,0.365976,0.407986,0.477082,0.557773,0.652117,0.774998,0.906815,1.11831,1.36724
-0.000396228,0.0270851,0.0693825,0.117583,0.169809,0.226395,0.286806,0.346763,0.4118,0.483338,0.549221,0.65239,0.739635,0.860411,1.0415,1.21205,1.36918,1.71529
-0.00507616,-0.00181382,0.00222035,0.00761826,0.0140148,0.0224057,0.0303637,0.0412364,0.0547328,0.071771,0.0959232,0.126997,0.168779,0.218749,0.33521,0.467562,0.641179,0.87783
-0.00346843,0.00394095,0.0168497,0.0334037,0.0520135,0.0726664,0.0921195,0.116148,0.142707,0.164847,0.201362,0.246184,0.312253,0.369428,0.468677,0.568027,0.791502,1.04421
